kyoto	京都	日本	菊乃井 本店	['时令怀石', '八寸']	Jisaku_Kaiseki_Ryori_01.jpg
kyoto	京都	日本	未在	['主厨怀石']	Jisaku_Kaiseki_Ryori_01.jpg
shirakawa-go	白川乡	日本	今藤商店	['飞驒牛可乐饼', '飞驒牛串烧', '甜酒']	Grilling_Hida_Beef_(Takayama_Street_Food)_(35910429046).jpg
shirakawa-go	白川乡	日本	手打ちそば処 乃むら	['山菜荞麦面', '天妇罗荞麦面']	Dried_soba_noodles_by_FotoosVanRobin.jpg
shirakawa-go	白川乡	日本	喫茶 落人	['围炉裏咖啡', '红豆年糕汤（善哉）']	Latte_and_dark_coffee.jpg
shirakawa-go	白川乡	日本	白川郷 いろり	['豆腐定食', '飞驒牛陶板烧']	Japanese_SilkyTofu_(Kinugoshi_Tofu).JPG
shirakawa-go	白川乡	日本	基太の庄	['朴叶味噌飞驒牛定食']	Hida_beef_with_Hoba-miso.jpg
shirakawa-go	白川乡	日本	御宿 结の庄（会席晚餐）	['飞驒牛会席', '山菜八寸']	Grilling_Hida_Beef_(Takayama_Street_Food)_(35910429046).jpg
lake-baikal	贝加尔湖	俄罗斯	利斯特维扬卡鱼市熏鱼摊	['热熏欧姆利鱼', '冷熏欧姆利鱼']	Baikal_omul,_Smoked_fish_dish,_Olkhon_Island,_Russia.jpg
lake-baikal	贝加尔湖	俄罗斯	胡日尔村街边包子铺（Позная）	['布里亚特包子（буузы）', '羊肉汤']	Buuz.jpg
lake-baikal	贝加尔湖	俄罗斯	Nikita's Homestead 食堂（奥利洪岛）	['欧姆利鱼汤', '荞麦粥配肉饼']	Baikal_omul,_Smoked_fish_dish,_Olkhon_Island,_Russia.jpg
lake-baikal	贝加尔湖	俄罗斯	Кочевник / Kochevnik（伊尔库茨克）	['手工буузы', '羊肉面（шулэн）', '沙嗲烤羊排']	Buuz.jpg
lake-baikal	贝加尔湖	俄罗斯	Legend of Baikal 酒店餐厅（利斯特维扬卡）	['白煮欧姆利鱼', '鹿肉塔塔', '松子甜点']	Baikal_omul,_Smoked_fish_dish,_Olkhon_Island,_Russia.jpg
lake-como	科莫湖	意大利	Gelateria del Borgo（贝拉焦）	['开心果gelato', '柠檬雪芭']	CafeMia.jpg
lake-como	科莫湖	意大利	Bar Il Molo（瓦伦纳）	['湖景帕尼尼', 'Spritz', '薯条']	Panini_broodje.jpg
lake-como	科莫湖	意大利	Trattoria San Giacomo（贝拉焦）	['湖鲈鱼排烩饭', 'missoltini晒干湖鱼', '手工宽面']	Risotto_with_speck_and_goat_cheese_(6101067436).jpg
lake-como	科莫湖	意大利	Il Gatto Nero（切尔诺比奥）	['松露意面', '湖景牛排']	Black_pasta_with_truffle_and_pistachio.jpg
lake-natron	纳特龙湖	坦桑尼亚	恩加雷塞罗村口的玛萨伊茶摊	['姜味甜奶茶（chai）', '现烙chapati']	Chai_In_Sakora.jpg
lake-natron	纳特龙湖	坦桑尼亚	恩加雷塞罗村内小饭馆（mama ntilie）	['ugali玉米糊', '烤山羊肉（nyama choma)', '炖豆子']	Ugali_&_Sukuma_Wiki.jpg
lake-natron	纳特龙湖	坦桑尼亚	Ngare Sero Lake Natron Lodge 全包晚餐	['烤肉拼盘', '泳池边晚餐']	Goat_meat_being_roasted.jpg
lençois-maranhenses	千湖沙漠	巴西	Restaurante do Sr. Antônio（Canto do Atins）	['炭烤大虾', '烤鱼配飘香饭和farofa']	Gambas_al_ajillo,_2024.jpg
lençois-maranhenses	千湖沙漠	巴西	Restaurante da Luzia（Canto do Atins）	['炭烤虾', '椰香炖鱼']	Gambas_al_ajillo,_2024.jpg
lisbon	里斯本	葡萄牙	O Trevo	['Bifana猪扒包', 'Prego牛扒包']	Porto-style_Bifana_sandwich_with_egg.jpg
lisbon	里斯本	葡萄牙	Manteigaria	['Pastel de Nata葡挞']	Pasteis_de_Belem.jpg
lisbon	里斯本	葡萄牙	Cervejaria Ramiro	['蒜油大虾', '藤壶', '面包夹牛排']	Gambas_al_ajillo,_2024.jpg
lofoten	罗弗敦群岛	挪威	Anita's Sjømat	['鳕鱼汉堡', '鱼饼', '鳕鱼干零嘴']	Fish_burger,_Broad_Arrow_Tavern.jpg
lofoten	罗弗敦群岛	挪威	Fiskekrogen	['招牌鱼汤', '清蒸鳕鱼', '鳕鱼舌']	Fish_soup_in_Bergen.jpg
lofoten	罗弗敦群岛	挪威	Børsen Spiseri	['炉烤鳕鱼干bacalao', '皇帝蟹', '羊腿']	Bacalhau_à_brás.jpg
london	伦敦	英国	Beigel Bake（Brick Lane）	['盐腌牛肉贝果', '三文鱼奶油奶酪贝果']	Salt_beef_bagel.jpg
