scottish-highlands	苏格兰高地	英国	The Dores Inn	['苏格兰青口', '牛排派']	CornishMussels.JPG
scottish-highlands	苏格兰高地	英国	Crannog Seafood Restaurant	['朗姆酒渍三文鱼', '本地龙虾']	Laxrätter.jpg
seoul	首尔	韩国	顺熙家绿豆煎饼（广藏市场）	['绿豆煎饼', '麻药紫菜包饭']	Korea_GwangjangMarket_Eats_11_Bindaetteok.jpg
seoul	首尔	韩国	通仁市场油炒年糕	['油炒年糕', '酱油年糕']	Tteokbokki.JPG
seoul	首尔	韩国	明洞饺子	['刀切面', '蒸饺', '辣拌面']	Haemul-kal-guksu.jpg
seoul	首尔	韩国	土俗村参鸡汤（景福宫旁）	['参鸡汤', '海松子粥']	Samgye-tang_2.jpg
serengeti	塞伦盖蒂	坦桑尼亚	Mto wa Mbu路边烤玉米摊（进园路上）	['炭烤玉米', '烤红香蕉']	CookedCornOnTheCob.JPG
serengeti	塞伦盖蒂	坦桑尼亚	阿鲁沙夜市Chipsi Mayai摊	['Chipsi Mayai薯条蛋饼', 'Mishkaki烤肉串']	Chipsi_mayai_(zege).jpg
serengeti	塞伦盖蒂	坦桑尼亚	Serengeti Serena Lodge自助晚餐	['Nyama Choma烤肉', 'Ugali玉米糊', '香蕉炖牛肉']	Goat_meat_being_roasted.jpg
seychelles	塞舌尔	塞舌尔	博瓦隆周三夜市（Bazar Labrin）	['炭烤鱼串', '香蕉糕', '现开椰子']	Thanin_market_grilled_fish_01.jpg
singapore	新加坡	新加坡	天天海南鸡饭（麦士威熟食中心）	['海南鸡饭', '鸡油饭加菜']	Hainanese_Chicken_Rice.jpg
singapore	新加坡	新加坡	了凡油鸡饭面（牛车水）	['酱油鸡饭', '油鸡面']	Soy_Sauce_Chicken.jpg
singapore	新加坡	新加坡	328加东叻沙	['叻沙laksa', '乌打otak-otak']	Nyonya_Laksa.jpg
singapore	新加坡	新加坡	亚坤咖椰吐司（远东广场老店）	['咖椰吐司', '半熟蛋', 'kopi']	Kaya_toast_on_a_plate.jpg
singapore	新加坡	新加坡	珍宝海鲜（河畔店）	['辣椒螃蟹', '炸馒头', '麦片虾']	Chilli_crab-02.jpg
sintra	辛特拉	葡萄牙	上山路边的Ginjinha de Sintra小摊	['ginjinha配巧克力杯', '带樱桃的一份']	Ginjinha_2020.jpg
sintra	辛特拉	葡萄牙	Casa Piriquita（1862年老店）	['travesseiro枕头酥', 'queijada奶酪塔', 'galão奶咖']	Travesseiro_de_Sintra_and_Queijada_de_Sintra_bakery_pastries_in_Sintra,_Portugal_(55139884975).jpg
sintra	辛特拉	葡萄牙	Casa do Preto（圣佩德罗区）	['travesseiro', 'pastel de nata蛋挞']	Travesseiro_de_Sintra_and_Queijada_de_Sintra_bakery_pastries_in_Sintra,_Portugal_(55139884975).jpg
siwa-oasis	锡瓦绿洲	埃及	市场广场塔米亚小摊	['塔米亚（埃及蚕豆法拉费）', '扁豆汤']	Falafels_2.jpg
siwa-oasis	锡瓦绿洲	埃及	Abdu Restaurant	['椰枣鸡肉库斯库斯', '石炉披萨']	Moroccan_cuscus,_from_Casablanca,_September_2018.jpg
socotra	索科特拉岛	也门	哈迪博鱼市旁炭烤鱼档	['炭烤金枪鱼', '黄米饭']	Atún_rojo_a_la_plancha.jpg
socotra	索科特拉岛	也门	哈迪博主街小饭馆	['羊肉汤配大饼', '蜂蜜煎饼']	Pita_Bread_Soaked_in_Lamb_Soup.jpg
socotra	索科特拉岛	也门	德特沃'穴居人'阿卜杜拉的海鲜餐	['炭烤章鱼', '水煮螃蟹', '青柠鲜鱼']	Grilled_octopus_at_Other_Mama.jpg
socotra	索科特拉岛	也门	营地厨师晚餐	['整条烤鱼', '蔬菜炖豆', '甜奶茶']	Thanin_market_grilled_fish_01.jpg
socotra	索科特拉岛	也门	哈迪博市场椰枣蜂蜜铺	['索科特拉野蜂蜜', '椰枣']	Runny_hunny.jpg
spiti-valley	斯皮提河谷	印度	Chandra Dhaba（Batal，Chacha-Chachi老夫妇的路边棚屋）	['rajma chawal（豆焖饭）', 'Maggi泡面', '甜奶茶']	Rajma_Masala_(32081557778).jpg
