barcelona	巴塞罗那	西班牙	Can Solé	['海鲜饭', '墨鱼汁饭']	01_Paella_Valenciana_original.jpg
bhutan	不丹	不丹	廷布周末集市momo摊	['牛肉momo', '奶酪momo']	Momo_nepal.jpg
bhutan	不丹	不丹	Zombala 2（廷布）	['猪肉momo', '辣汤面thukpa']	Momo_nepal.jpg
bhutan	不丹	不丹	Folk Heritage Museum Restaurant（廷布）	['ema datshi辣椒奶酪', '红米饭', 'suja酥油茶']	Ema_datshi(Dry_red_chilli_version).jpg
bora-bora	波拉波拉岛	法属波利尼西亚	Snack Matira	['poisson cru椰奶生鱼', '烤鱼汉堡']	Poisson_cru_au_lait_de_coco.jpg
borneo-rainforest	婆罗洲雨林	马来西亚	山打根夜市沙爹摊	['鸡肉沙爹', '烤魔鬼鱼']	CHICKEN_SATAY.jpg
borneo-rainforest	婆罗洲雨林	马来西亚	哥曼东路口的榴莲摊	['红壳榴莲', '野生山榴莲']	Durian_in_black.jpg
borneo-rainforest	婆罗洲雨林	马来西亚	Restoran Habeeb	['roti canai印度飞饼', 'teh tarik拉茶']	Canai.jpg
borneo-rainforest	婆罗洲雨林	马来西亚	Sim Sim水上村88海鲜楼	['奶油老虎虾', '炒生面', '椒盐濑尿虾']	Butter_Prawns_Batu_Ferringhi.JPG
borneo-rainforest	婆罗洲雨林	马来西亚	English Tea House Sandakan	['英式司康下午茶', '咖喱叻沙']	Scone_varieties.jpg
buenos-aires	布宜诺斯艾利斯	阿根廷	Costanera Sur的choripán摊	['choripán香肠堡', 'bondiola猪颈肉堡']	Choripan.jpg
buenos-aires	布宜诺斯艾利斯	阿根廷	El Sanjuanino	['empanada salteña牛肉馅饼', 'locro炖菜']	Empanadas_salteñas_1.jpg
buenos-aires	布宜诺斯艾利斯	阿根廷	Café Tortoni	['churros con chocolate', 'cortado咖啡']	Chocolate_con_churros_(27343655726).jpg
buenos-aires	布宜诺斯艾利斯	阿根廷	El Preferido de Palermo	['milanesa炸牛排', '自制腌火腿']	Milanesa_con_fritas.png
buenos-aires	布宜诺斯艾利斯	阿根廷	Don Julio	['bife de chorizo西冷', 'ojo de bife肉眼', 'provoleta烤奶酪']	La_Vaca_Loca_300_Bife_de_Chorizo_Sirloin_Steak.jpg
cairo-giza	开罗与吉萨	埃及	街头福尔豆车（ful & ta'ameya推车）	['福尔豆泥夹饼', '塔米亚（埃及炸豆饼）']	Ful_medames_(arabic_meal).jpg
cairo-giza	开罗与吉萨	埃及	Koshary Abou Tarek（市中心）	['国民烩饭Koshary', '米布丁']	Egyptian_food_Koshary.jpg
cairo-giza	开罗与吉萨	埃及	Zooba（Zamalek区）	['新派塔米亚卷', '烤红薯', '芒果汁']	Falafels_2.jpg
cairo-giza	开罗与吉萨	埃及	Felfela（市中心老店）	['烤鸽子（hamam mahshi）', '混合烤肉盘', '锦葵汤（molokhia）']	Hamam_mahshi.jpg
cairo-giza	开罗与吉萨	埃及	Abou El Sid（Zamalek区）	['锦葵汤配兔肉', '葡萄叶卷', '太阳饼配蘸料']	Molokheya_Egypt,_2012.JPG
cape-town	开普敦	南非	Greenmarket广场烤肠摊	['Boerewors Roll 农夫香肠卷']	Boerewors_roll_with_fries_-_African_Chow_2024-01-18.jpg
cape-town	开普敦	南非	Golden Dish (Athlone)	['Masala Steak Gatsby', 'Chip Gatsby']	Gatsby_(1).jpg
cape-town	开普敦	南非	Eastern Food Bazaar	['Bunny Chow 面包咖喱', '黄油鸡配Naan']	Quarter_Mutton_Bunny_Chow.jpg
cape-town	开普敦	南非	Kalky's (Kalk Bay渔港)	['炸鳕鱼薯条', 'Snoek烤鱼']	Fish_and_chips_blackpool.jpg
cape-town	开普敦	南非	Mzansi (Langa镇区家庭餐馆)	['Umngqusho玉米豆焖锅', '烤羊肉', 'Chakalaka']	Umngqusho.jpg
cappadocia	卡帕多奇亚	土耳其	格雷梅镇中心Gözleme摊	['菠菜奶酪Gözleme', '土豆Gözleme']	Gözleme.JPG
cappadocia	卡帕多奇亚	土耳其	Dibek	['Testi Kebab 陶罐烤肉', '葡萄叶包饭']	TestiKebabGoreme.jpg
cappadocia-underground	德林库尤地下城	土耳其	格雷梅村口的gözleme摊	['菠菜奶酪gözleme薄饼', 'ayran咸酸奶']	Gözleme.JPG
cappadocia-underground	德林库尤地下城	土耳其	Fırın Express	['pide船形烤饼', 'lahmacun土耳其薄底']	Pide_in_Turkey.jpg
cappadocia-underground	德林库尤地下城	土耳其	Dibek	['testi kebab陶罐焖肉', '自酿葡萄酒']	TestiKebabGoreme.jpg
cappadocia-underground	德林库尤地下城	土耳其	Topdeck Cave Restaurant	['羊肉tandır', 'meze拼盘']	Tandyr_Kabob.JPG
cartagena	卡塔赫纳	哥伦比亚	三一广场的arepa de huevo摊	['arepa de huevo炸蛋玉米饼', 'carimañola木薯肉卷']	Arepa_de_huevo_por_dentro.jpg
cartagena	卡塔赫纳	哥伦比亚	La Mulata	['椰子饭配炸鱼', '当日menu del día']	Arroz_con_coco,_pescado_frito_y_patacones.jpg
cartagena	卡塔赫纳	哥伦比亚	La Palettería	['百香果paleta冰棒', '椰子冰棒']	Paletas_de_hielo_en_Mercado_Roma.jpg
cartagena	卡塔赫纳	哥伦比亚	La Cevichería	['混合ceviche', '椰香龙虾饭']	Cebiche_de_corvina.JPG
cenote-mexico	尤卡坦天坑	墨西哥	瓦拉多利德主广场的marquesita推车	['marquesita脆卷（芝士+榛子酱）', '现烤玉米']	Marquesitas.jpg
cenote-mexico	尤卡坦天坑	墨西哥	Taquería El Amigo Casiano	['cochinita pibil慢烤猪肉taco', 'lomitos炖猪肉']	Cochinita_pibil,_Mazatlán,_22_de_marzo_de_2023.jpg
